index,stars
0,4.187256813049316
1,4.596604824066162
2,3.7686843872070312
3,3.8378918170928955
4,1.9947137832641602
5,4.158891677856445
6,4.139344692230225
7,3.770916223526001
8,4.105710983276367
9,4.819594860076904
10,4.267978191375732
11,3.4996421337127686
12,3.767345666885376
13,4.539649486541748
14,3.7567126750946045
15,4.1940598487854
16,3.407362699508667
17,3.9425275325775146
18,2.6731162071228027
19,4.141644477844238
20,4.835991382598877
21,3.39552903175354
22,3.615650177001953
23,4.626987934112549
24,3.3222644329071045
25,4.113827705383301
26,4.515546798706055
27,4.644341468811035
28,3.691624164581299
29,4.768798351287842
30,4.235180854797363
31,4.239187717437744
32,3.9780733585357666
33,2.9343831539154053
34,4.750617504119873
35,3.796696662902832
36,1.9857957363128662
37,3.790433883666992
38,4.654923915863037
39,2.9859001636505127
40,4.162688732147217
41,4.4762749671936035
42,3.949209451675415
43,3.938065767288208
44,4.051224708557129
45,4.069085121154785
46,2.863734006881714
47,4.72140645980835
48,3.673861503601074
49,4.096600532531738
50,2.550445318222046
51,3.6917080879211426
52,4.416279315948486
53,3.1401174068450928
54,4.999948024749756
55,3.9850499629974365
56,3.4997618198394775
57,3.997349977493286
58,3.5792276859283447
59,4.3089470863342285
60,4.37058687210083
61,4.239971160888672
62,3.789738893508911
63,4.808520317077637
64,3.7771317958831787
65,4.096399784088135
66,1.335146427154541
67,4.64418888092041
68,3.244032621383667
69,4.1873369216918945
70,3.037581443786621
71,5.0
72,4.051214218139648
73,3.7360785007476807
74,3.4527180194854736
75,3.7073936462402344
76,4.474233627319336
77,3.6245012283325195
78,4.244913101196289
79,3.6894443035125732
80,3.906536340713501
81,3.463876485824585
82,4.737060546875
83,3.9085872173309326
84,4.335288047790527
85,3.7991960048675537
86,4.997350215911865
87,3.661735773086548
88,5.0
89,3.3021631240844727
90,4.39790678024292
91,4.202960968017578
92,1.9225921630859375
93,4.589565277099609
94,3.7184994220733643
95,3.2969677448272705
96,2.353848695755005
97,3.958491086959839
98,4.781548023223877
99,3.6489994525909424
100,4.219977378845215
101,4.186519145965576
102,4.313415050506592
103,4.251700401306152
104,4.298845291137695
105,4.199573040008545
106,4.743112087249756
107,3.683086395263672
108,4.244718551635742
109,3.8659327030181885
110,4.436283588409424
111,4.2753520011901855
112,3.2461960315704346
113,4.056265830993652
114,3.5141663551330566
